room_id,host_id,neighbourhood,name,latitude,longitude,room_type,accommodates,bedrooms,beds,price,instant_bookable,first_review,last_review,number_of_reviews,review_scores_rating
22111016,132193979,海淀区,"【精致小家·整套房】老北京西二环4/6/9号线,近动物园天文馆国图,直达故宫南锣鼓巷西单清华北大",39.93607,116.33316,Entire home/apt,6,2,3,3447.84,f,2017-12-09,2019-11-16,23,94.0
22131822,132193979,海淀区,【精致小家·房间1】西二环动物园地铁4/6/9号线西苑饭店天文馆国图直达天安门西单南锣鼓巷清华北大,39.93606,116.33243,Private room,4,1,2,2598.94,f,2017-12-11,2019-03-15,5,88.0
22165225,31723433,海淀区,小政知行空间(人民大学、中关村、大钟寺之间的私人书坊),39.964729999999996,116.32558999999999,Private room,2,1,1,2344.27,f,2017-12-24,2020-12-26,65,100.0
22172518,61061751,海淀区,步行3分钟到地铁 肿瘤空军304医院 首师大 地铁直达南锣鼓巷,39.92854000000001,116.2786,Private room,1,1,1,1299.47,f,2018-04-15,2020-11-07,20,96.0
22257174,57465789,海淀区,颐和午后阳光，简约一居,39.961859999999994,116.27901999999999,Entire home/apt,2,1,1,2612.0,t,2017-12-24,2020-09-27,16,96.0
22275027,111483888,海淀区,Modern Designed Apartment in University District,39.93995,116.30906,Entire home/apt,3,1,2,2409.57,t,2017-12-26,2021-02-11,95,97.0
22295400,67175482,海淀区,【Sun house 】,39.932109999999994,116.24986000000001,Entire home/apt,2,1,1,3251.94,f,2017-12-24,2020-11-19,69,99.0
22309932,158405830,海淀区,双榆树近人大地铁/墨香馨家/北京人大/中关村/北大清华/圆明园/动物园/空调,39.96777,116.33591000000001,Entire home/apt,4,2,2,3983.3,t,2017-12-22,2020-01-17,17,100.0
22400949,19415080,海淀区,New Private HackerHome Studio -BeiHang,40.00054,116.34148,Private room,2,1,1,4218.38,f,2018-02-14,2018-06-02,2,60.0
22406005,19415080,海淀区,New HackerHome-BeiHang-Bunk A2,39.97755,116.35381000000001,Shared room,1,1,1,3918.0,f,2018-01-11,2018-05-01,3,100.0
22503006,165100968,海淀区,“一藏”书房—魏公村地铁/北外/新东方/北舞/北理工/人大/中财/北师大/华尔街（限对女生开放）,39.95558,116.33188,Private room,1,1,1,1423.54,f,2018-06-23,2021-01-15,38,100.0
22678747,76400232,海淀区,二环边上/小西天积水潭/14层风景朝南通透房间,39.95263,116.36429,Private room,2,1,1,1567.2,f,2018-03-02,2020-01-20,52,95.0
22822886,168698717,海淀区,海军总医院，动物园，空军总医院，304医院，公寓，工商大学，首都师范大学。,39.922979999999995,116.3234,Private room,4,1,2,1926.35,t,2020-11-20,2020-11-20,1,80.0
22856900,12098418,海淀区,北外校内的独立小房间,39.94845,116.30533,Private room,2,1,1,1358.24,f,2018-03-17,2020-09-17,45,100.0
22875162,84594172,海淀区,"【五道口-客家】温馨简约安静大卧室,五道口商圈地铁步行五分钟",39.99509000000001,116.34428999999999,Entire home/apt,6,3,3,7052.4000000000015,f,2018-06-06,2019-01-28,4,80.0
22938331,152279208,海淀区,【宽敞舒适独立客厅地铁站100米】客厅沙发位 适合考研 考博 面试 个人游背包客,39.99279,116.33693000000001,Shared room,1,1,0,835.84,f,2018-02-03,2020-10-05,19,91.0
22945699,169962345,海淀区,香山乙十六号院大床房,39.99476,116.19615,Private room,2,1,1,3265.0,f,2018-02-11,2018-09-09,4,100.0
23008596,170691624,海淀区,五棵松华熙Live万寿路耀莱影城北大肿瘤医院空军总医院301医院温馨两居,39.91941,116.2859,Entire home/apt,4,2,2,8214.74,f,2018-02-11,2019-05-08,7,100.0
23018753,170691624,海淀区,北大肿瘤医院空军总医院301医院地铁西钓鱼台万寿路直达颐和园中关村阳光一居,39.91884,116.28968,Entire home/apt,3,1,1,6451.64,t,2018-07-02,2018-07-02,1,100.0
23084281,171366965,海淀区,『爱❤️橙』阳光大床／海淀近地铁10号线长春桥／对面金源燕莎／中关村／人大／北大／苏州街／颐和园交通便,39.96085,116.2863,Private room,2,1,1,1619.44,f,2018-02-28,2018-07-20,3,100.0
23094038,86473636,海淀区,8号线永泰庄➡️直达鸟巢 奥森 鼓楼大街 南锣鼓巷 什刹海,40.03285,116.35645,Private room,2,1,1,1025.21,t,2018-11-03,2021-01-06,23,99.0
23161195,166506657,海淀区,【艾雪小屋·清欢】世纪城/10号线/人大附小/清华/北大/颐和园,39.96167,116.27763999999999,Private room,2,1,1,1945.94,t,2018-04-16,2019-08-28,10,94.0
23196102,19248749,海淀区,全新北欧清新风格/艺术设计公寓-香山附近 环境清雅安静【极速wifi和投影】,39.97532,116.22183000000001,Entire home/apt,2,1,1,5877.0,f,2018-02-21,2019-11-08,16,100.0
23225344,165541218,海淀区,「漫步」近民大/北舞/北外/北理工/人大/清华/北大/动物园/颐和园/魏公村/中关村/地铁4.9号线,39.95324,116.32016999999999,Entire home/apt,12,6,6,18649.68,f,2018-11-17,2019-08-25,4,90.0
23260793,135222407,海淀区,【这家儿】【可做饭有电梯】步行1分钟到301医院/一号线五棵松地铁口直达天安门故宫可做饭洗澡,39.906009999999995,116.2725,Entire home/apt,4,1,2,2109.19,t,2018-02-25,2021-01-31,21,98.0
23344125,169962345,海淀区,香山乙十六号院儿童房,39.9952,116.19623999999999,Private room,3,1,2,3839.64,f,2018-05-08,2018-05-08,1,100.0
23461952,170169357,海淀区,四季青桥金源10号6号地铁附近地中海风格独立一室一厅一卫,39.945859999999996,116.27727,Entire home/apt,2,1,1,2664.24,f,2018-03-03,2020-01-13,33,97.0
23476392,137186490,海淀区,【智慧】独享整套公主坟智能小屋不能做饭翠微大厦旁,39.9075,116.30333,Entire home/apt,2,1,1,1299.47,t,2019-04-18,2020-12-13,4,100.0
23548266,157110706,海淀区,苏州街=梦园（右一）,39.97549,116.30762,Private room,1,1,1,1097.04,f,2018-04-14,2021-01-09,41,96.0
23554694,123152158,海淀区,限女生-西山国际城温馨loft主卧出租,39.92895,116.22975,Private room,2,1,1,1750.04,f,2018-08-25,2019-08-02,4,100.0
23597745,53092931,海淀区,【人民大学】中关村，颐和园，海妇幼 苏州街 温馨2居室，近人大、北大、北理工R0,39.9717,116.30317,Entire home/apt,4,2,2,4303.27,t,2018-08-09,2019-09-22,4,95.0
23598836,53092931,海淀区,【人民大学】中关村，颐和园，海妇幼 苏州街温馨双人间，近人大、北大、北理工R2,39.97257000000001,116.30265,Private room,2,1,1,1723.92,t,2018-07-08,2019-11-07,3,100.0
23598874,53092931,海淀区,【人民大学】中关村 颐和园，海妇幼 苏州街温馨带阳台主卧，近人大、北大、北理工R1,39.9717,116.30317,Private room,2,1,1,1802.28,t,2018-10-15,2019-11-14,4,90.0
23603180,133200296,海淀区,中关村新东方清华大学北京大学颐和园人民大学中湾国际,39.98077,116.30628,Entire home/apt,2,1,1,2331.21,t,2018-04-05,2021-02-01,28,94.0
23603234,133200296,海淀区,中关村新东方清华大学北京大学颐和园人民大学中湾国际,39.98019,116.30615,Entire home/apt,2,1,1,3265.0,t,2018-04-07,2020-11-21,11,96.0
23603331,133200296,海淀区,中关村新东方清华大学北京大学颐和园人民大学中湾国际,39.97994,116.30833999999999,Entire home/apt,2,1,1,2696.890000000001,t,2018-04-06,2020-12-31,9,98.0
23603439,133200296,海淀区,中关村新东方清华大学北京大学颐和园人民大学中湾国际,39.98036,116.30771999999999,Entire home/apt,2,1,1,2331.21,t,2018-04-07,2021-01-16,9,87.0
23603499,133200296,海淀区,中关村新东方清华大学北京大学颐和园人民大学中湾国际,39.9803,116.30798999999999,Entire home/apt,4,1,2,2755.6600000000008,t,2018-04-07,2021-01-15,6,100.0
23952131,180101450,海淀区,"比邻北大人大北外北理工,人大附中关村三小，遥望颐和园、香山的学区房.SchoolDistrRoom.",39.966390000000004,116.29236999999999,Private room,2,1,2,1893.7,t,2018-05-01,2019-11-20,5,100.0
24050695,158768086,海淀区,北邮政法大学附近 给你一种家的感觉,39.959270000000004,116.35242,Entire home/apt,3,1,1,4035.54,f,2018-05-20,2019-02-25,11,98.0
24077371,165100968,海淀区,“原木”书房—魏公村地铁/北外/北理工/民大/北舞/中财/新东方/雅思(限对女生开放),39.95389,116.32878000000001,Private room,1,1,1,1593.3200000000004,f,2018-05-29,2021-01-11,26,99.0
24089465,126258623,海淀区,蓟门桥温馨主卧·地铁10/13号线·西土城/大钟寺·三环旁学院路·北影/北邮/政法/首体/直达五道口,39.97059,116.35118,Private room,1,1,1,1684.74,f,2018-04-14,2019-10-26,6,100.0
24168307,128703667,海淀区,学院路科技大学奥体国家会议中心精品复式,39.98845,116.36273999999999,Entire home/apt,4,1,2,3232.35,f,2018-05-06,2019-10-25,18,86.0
24189582,182342113,海淀区,红杉国际公寓优雅开间06,40.00335,116.33923999999999,Entire home/apt,2,1,1,4244.5,f,2018-05-07,2019-05-19,12,98.0
24363866,170691624,海淀区,万寿路地铁轻奢两居301医院304医院空军总医院北大肿瘤医院西客站直达,39.912459999999996,116.29534,Entire home/apt,4,2,2,10173.74,f,2018-04-16,2019-08-07,6,100.0
24376291,183749171,海淀区,喧嚣中的安静—豪华公寓 Luxury Hotel Style Studio,39.9719,116.37766,Entire home/apt,3,1,1,3676.39,f,2019-04-07,2020-11-26,2,100.0
24419542,106327736,海淀区,地铁6号线田村站，小区环境清幽。紧邻东方悦稚中心，近海淀外国语实验学校，近301医院,39.93803,116.25263999999999,Entire home/apt,4,2,2,3460.9,t,2018-04-30,2020-10-26,41,100.0
24454596,183672484,海淀区,二环边充满生活气息精装温馨小窝/设计师小姐姐NICE/交通便利/24小时WiFi热水,39.95244,116.36327,Private room,2,1,0,1018.68,f,2018-04-28,2020-01-23,78,99.0
24466414,84594172,海淀区,"【五道口-客家2】温馨简约三居室,五道口商圈地铁步行10分钟",39.9946,116.34231000000001,Entire home/apt,6,3,1,7705.4000000000015,f,2018-07-16,2018-07-16,1,100.0
24466772,84594172,海淀区,"【五道口-客家1】温馨简约大三居,五道口商圈地铁步行10分钟",39.994609999999994,116.34258999999999,Entire home/apt,6,3,1,10036.61,f,2018-06-03,2018-08-02,10,92.0
24466992,84594172,海淀区,"【五道口-客家3】温馨简约大三居,五道口商圈地铁步行10分钟",39.99434,116.34243000000001,Entire home/apt,6,3,1,10036.61,f,2018-05-13,2018-07-30,9,91.0
24480159,184923975,海淀区,【已长租】清华校内一居室,40.0095,116.32133,Entire home/apt,2,1,1,2931.9700000000007,f,2018-04-28,2020-08-29,41,98.0
24622249,186073989,海淀区,二环内二分钟到地铁   积水潭医院附近温馨大两居，近后海，火箭军总医院,39.946529999999996,116.36385,Entire home/apt,6,2,2,4244.5,f,2018-04-29,2019-10-24,9,91.0
24692735,170691624,海淀区,北大肿瘤医院空军总医院304医院清新两居近地铁6号线五路居和10号线西钓鱼台,39.92888,116.27913999999998,Entire home/apt,4,2,2,13046.94,f,2018-05-02,2019-12-03,9,98.0
24759222,187196122,海淀区,北京颐和园、香山，鸟巢、水立方、清华大学，北京大学，北京301医院房源,39.97719,116.2309,Entire home/apt,6,3,3,11087.94,f,2018-07-27,2019-08-18,3,93.0
24760554,135222407,海淀区,【这家儿】【月租特惠】301医院步行3分钟到南门 一号线五棵松地铁口直达天安门 双卫,39.90168,116.28003000000001,Entire home/apt,7,3,4,3911.47,t,2018-05-15,2020-11-24,10,100.0
24998300,107735033,海淀区,西二旗中关村软件园旁真的爱情公寓欢迎美好的人儿前来体验，可以步行到中关村软件园上班，去清华和中关村也,40.050090000000004,116.27701,Private room,1,1,1,1279.88,f,2018-05-31,2019-11-21,5,96.0
25005784,123152158,海淀区,限女生-西山国际城温馨loft次卧出租,39.927929999999996,116.22816999999999,Private room,1,1,1,1554.14,f,2018-05-21,2021-01-17,6,100.0
25095851,158405830,海淀区,墨香溪苑/北京海淀人大双榆树西/人民大学站50米/清华北大中关村/圆明园/动物园/双安商。,39.96668,116.32423999999999,Entire home/apt,4,2,2,4042.07,t,2018-05-17,2020-09-03,21,89.0
25152469,150573384,海淀区,北京航天城、北清路、西二旗高档小区精装次卧，地铁16号线永丰南站,40.0876,116.26246,Private room,2,1,1,3911.47,t,2018-07-13,2018-07-13,1,100.0
25313191,170691624,海淀区,北京大学肿瘤医院空军总医院昆河两居地铁10号线西钓鱼台6号线五路居,39.92409,116.29122,Entire home/apt,4,2,2,13046.94,f,2018-05-30,2018-11-16,2,100.0
25440499,61898019,海淀区,五棵松/301医院/演唱会/少女心大一居,39.90678,116.27296000000001,Entire home/apt,4,1,2,3904.94,t,2018-06-20,2018-08-19,6,100.0
25465401,84594172,海淀区,【五道口-恋家2】近北语、矿大、地大，五道口地铁站步行8分钟，步行可达清华、北大、北林、新东方,39.99536,116.34199,Entire home/apt,6,3,3,5877.0,f,2018-05-31,2019-06-09,3,100.0
25528779,192635668,海淀区,地铁十号线，十三号线附近，朝阳一居室，中关村，北医三院，知春路，学院路,39.979,116.34828,Entire home/apt,3,1,2,1959.0,f,2018-08-22,2020-01-27,16,98.0
25560466,187776129,海淀区,海淀/清华北大/农大林大/奥森公园/六道口地铁/学知园公交/空中花园/学院路/独立主卧,40.012229999999995,116.35293999999999,Private room,1,1,1,6523.47,t,2018-06-10,2020-01-06,24,97.0
25612368,167348146,海淀区,1.北大肿瘤医院、空总、304医院、西钓鱼台附近豪华一居,39.922259999999994,116.28732,Entire home/apt,4,1,2,3186.640000000001,f,2018-07-20,2019-07-03,9,100.0
25843344,101445738,海淀区,北舞  北外 化大 北大 落地窗 酒店式公寓,39.94094000000001,116.28647,Entire home/apt,3,1,2,3258.4700000000007,t,2018-10-01,2020-11-28,12,96.0
25883276,76648389,海淀区,【大露台】大投影/紧邻五彩城/长租特惠,40.03025,116.33989,Entire home/apt,4,2,2,3088.69,f,2018-06-14,2021-02-13,46,99.0
25895360,191806512,海淀区,Cosmopolitan. the flat. 北京大学，人民大学，中关村，微软，新东方，海淀法院,39.97974,116.31036999999999,Entire home/apt,6,2,2,13060.0,f,2018-06-15,2019-11-04,20,95.0
26340054,188460018,海淀区,【玩儿家】北大清华人民大学五道口邻地铁口文艺两居两床有投影门口4、10号线鸟巢水立方圆明园颐和园近,39.9732,116.32735,Entire home/apt,4,2,2,2533.64,t,2018-10-07,2020-01-19,23,94.0
26344887,79034822,海淀区,【无印良品风】上地「深蓝·阳光大床房」w/ dryer & oven,40.03053,116.32479,Private room,2,1,1,1867.58,t,2018-07-02,2020-12-26,39,97.0
26348006,79034822,海淀区,【无印良品】上地-阳光沙发床 w/钢琴 & dryer,40.03305,116.32228,Shared room,1,1,1,1358.24,f,2018-07-07,2020-12-26,30,100.0
26681727,200581219,海淀区,13号线上地温馨北欧简约风大床房,40.02965,116.31492,Private room,2,1,1,1560.67,f,2018-07-13,2019-11-06,21,99.0
26874353,161535132,海淀区,『古遇北京』特色传统汉服体验，靠近颐和园，圆明园，北京大学，清华大学，西二旗。交通方便，房间整洁。,40.052459999999996,116.31698999999999,Private room,2,1,1,2403.04,f,2018-08-26,2018-08-26,1,100.0
27233815,203230798,海淀区,"""Wood～木""一天自然～稻香湖畔独立中式小院、团建、情侣、亲近自然",40.09785,116.17679,Private room,4,1,2,8482.470000000001,t,2018-08-18,2019-10-19,2,100.0
27233822,203230798,海淀区,“Mood～调”    一天自然～稻香湖畔独立小院田园情侣房,40.09769,116.17424,Entire home/apt,2,1,1,8482.470000000001,t,2018-09-23,2019-04-06,2,70.0
27233890,203230798,海淀区,"""White～白"" 一天自然～稻香湖畔日式独立小院、情侣、团建",40.09679000000001,116.17523,Private room,4,1,2,8482.470000000001,t,2018-10-03,2018-10-03,1,60.0
27248395,76687063,海淀区,享家··【宇宙中心】[非单间，可拉帘][大沙发床][学习大长桌][凉爽空调]近地铁中关村清华—沙发客,39.98634000000001,116.34001,Shared room,2,1,1,901.14,f,2019-08-02,2020-09-04,3,100.0
27248735,76687063,海淀区,享家·[安静舒适单间]【宇宙中心】[距离五道口地铁站600米] 中关村清华北大地质鸟巢水立方语言,39.9879,116.34338999999999,Private room,2,1,1,1554.14,f,2018-10-06,2018-10-06,1,100.0
27293252,39991454,海淀区,Bonjour~Sylvia’s home 临近五棵松地铁站 301医院、华熙、武警医院（独立房间）,39.90638,116.26533,Private room,2,1,1,1292.94,t,2018-08-05,2020-12-21,128,99.0
27315859,204879574,海淀区,独立单间 落地阳台主卧/地铁沿6号线廖公庄/Loft单间公寓/长安街西延线/蒙特梭利培训/凯文国际,39.9262,116.22843,Private room,2,1,1,1397.42,t,2018-08-30,2020-12-01,25,100.0
27325045,66146715,海淀区,五道口学院路/林大农大清华北大中科院/新东方莱茵春天/全屋净水/乳胶床垫/亚麻床单/环保沐浴清洁品,40.0045,116.35072,Private room,1,1,1,2213.67,f,2019-03-22,2019-12-27,29,99.0
27353177,174657170,海淀区,西四环五棵松慈寿寺车道沟阳光大床房整租,39.94023,116.2787,Entire home/apt,2,1,2,2860.140000000001,f,2018-08-02,2020-11-11,5,100.0
27408098,206556055,海淀区,阳山忘舍（整院出租）,40.077040000000004,116.09343,Entire home/apt,14,3,10,9795.0,t,2019-04-06,2020-07-24,4,100.0
27420829,135222407,海淀区,【这家儿】【月租特惠】步行1分钟到301医院/一号线五棵松地铁口直达天安门故宫带厨卫,39.90649000000001,116.27341000000001,Entire home/apt,6,2,3,2696.890000000001,t,2018-12-07,2020-12-31,11,96.0
27668401,34262303,海淀区,长租 悠然居  玉泉路地铁站边 76平米二居3人整套出租,39.9057,116.25261,Entire home/apt,3,2,2,1808.81,f,2018-08-15,2021-02-17,42,93.0
27733322,200581219,海淀区,上地13号线地铁森系小清新风单人间,40.03169000000001,116.31611000000001,Private room,1,1,1,1292.94,f,2018-08-20,2019-12-28,9,98.0
27742331,170893901,海淀区,【路客】长租特惠2/3月可定丨超大投影丨中关村核心区丨五道口丨海淀黄庄站丨邻北大清华人大【2居】,39.984320000000004,116.31908999999999,Entire home/apt,4,2,2,2834.02,t,2018-09-21,2020-12-26,30,97.0
27747835,182203760,海淀区,【返城特惠】-上地-北体学生优惠-小米-五彩城【这里有狗狗】,40.03525,116.3265,Private room,2,1,1,13053.47,t,2018-08-26,2020-01-19,67,99.0
27790566,108104405,海淀区,【小张的大床房】五棵松/301医院/五棵松体育馆/北京西站/天安门/故宫/地铁一号线,39.904759999999996,116.26876999999999,Private room,2,1,1,1181.93,t,2018-08-26,2018-09-11,3,100.0
27893835,165541218,海淀区,「余温」近民大/北舞/北外/北理工/人大/清华/北大/动物园/颐和园/魏公村/中关村/地铁4.9号线,39.95302,116.32117,Entire home/apt,10,5,5,13425.68,f,2019-07-21,2019-08-01,2,100.0
28015093,135222407,海淀区,【这家儿】【月租特惠】步行1分钟到301医院  一号线五棵松地铁口 直达天安门/故宫,39.90653,116.27358999999998,Entire home/apt,4,2,2,2696.890000000001,t,2018-09-24,2019-04-21,3,100.0
28043860,189634994,海淀区,万寿路/公主坟/空军总医院/天安门,39.91016,116.30293,Entire home/apt,4,1,2,3447.84,f,2018-09-13,2018-09-13,1,100.0
28061497,29479004,海淀区,近地铁后海北师北邮北影仅限女生8MinsWalkToMetroTopLocationGirlOnly,39.95415,116.36678,Private room,1,1,1,1116.63,f,2018-09-09,2020-01-17,55,96.0
